,R_1M,R_3M,AboveEMA50,Vol20(ann),FMS,Filter_Status,ΔFMS_1D,ΔFMS_5D,R_1W,R_6M,R_YTD
IQDY,0.049432757703681496,0.13393734509869293,0.04789026875606206,0.15516546420074503,0.14542682813551366,정상,0.004111346744070876,-0.08075577077422574,0.004570743687670964,0.21796255086636562,0.2764955067991597
TTMI,0.04447762465660299,0.4547475165473893,0.15266464047898753,0.49975149114653866,0.145053765122621,정상,-0.09756348389590899,-0.1678723349505782,0.04628669411890063,1.4164202948593512,1.4302102488529869
NTSE,0.054630716126656376,0.1805569174252184,0.05995428461321839,0.2211390018568296,0.14430595540067243,정상,-0.03546532718758755,-0.29221184026612224,-0.006206347951292046,0.3051882453349761,0.3229352008601818
KRBN,0.035795923947353314,0.14879492391893345,0.0386241718774365,0.1018967056269552,0.144089008872055,정상,-0.03069655208164529,-0.05856738013399937,-0.0014279248394791777,0.17687733188929378,0.11644993764988998
HIPO,0.054692501213441824,0.3834480450201654,0.07762934819765421,0.3695195833268283,0.14396965276813822,정상,-0.05558949547315242,-0.33760773246580555,-0.00017160012990158346,0.8420507141980729,0.3478094375326486
253590.KS,0.025704809286898778,0.48677884615384626,0.1461494374438701,0.44366730371619545,0.14301404602240736,정상,-0.8528058519544659,-0.3193157089231929,0.05008488964346358,0.23330009970089738,0.4153318077803203
361610.KS,0.1576994434137291,0.15341959334565614,0.04878993805840204,0.5452229339602335,0.14297062883420478,정상,-0.4864667200359202,-0.5376721113799795,-0.0741839762611276,0.35064935064935066,0.38359201773835916
QQMG,0.055281019990134794,0.1620446743760442,0.0625258128220092,0.21780612080701706,0.14262231287137783,정상,-0.008196944105824333,-0.07984644311797676,0.010676311376405678,0.3339287569879259,0.21096330046253176
RSST,0.06835265178268402,0.2522771537765707,0.0722429211787845,0.3322995992460234,0.14221526422753245,정상,0.04165670665456231,-0.24292094923110213,-0.003267838044163529,0.36940042912281945,0.13975628713609733
TEK,0.06721887243988478,0.18297975264696453,0.07399018635338739,0.29077478513926314,0.14217574336498723,정상,-0.020129691610008493,-0.016727057875684903,0.01942306347166811,0.39685926692033213,0.24678231247243465
QTOP,0.058419740593077085,0.16059979106078348,0.060437339574396454,0.22514862836815752,0.14128898054077937,정상,-0.0013197840578151876,-0.08272316229372922,0.009705138876945574,0.3477670186304864,0.20758570876779503
JDOC,0.03741437669920278,0.14107375505695585,0.043094627901702376,0.11205137984796083,0.14124247921801425,정상,0.045671028993851615,-0.49298320061807344,-0.010686068895260026,0.13361167915494554,0.05470558973355755
KQQQ,0.05090255431022017,0.15876231849111777,0.05688564218651093,0.1924791459850929,0.14059962346887117,정상,0.005153049867244797,-0.011700861160303833,0.012539876601888267,0.36295061845500887,0.16838198845656915
DEXC,0.058665821776477056,0.13441892567102665,0.05118318396847865,0.1959055359289169,0.14027629829181515,정상,0.005712901513679924,-0.1423431185106927,-0.0032626361282488414,0.24832524891006869,0.20644630921545648
